products
Name,Name2,Price,Deposit,VolymInml,PricePerLiter,SalesStart,Discontinued,ProductGroup,Type,Style,Packaging,SealType,Origin,OriginCountryName,Producer,Supplier,Vintage,AlcoholContent,AssortmentCode,AssortmentText,Organic,Ethical,Kosher,RawMaterialsDescription
Umeshu Genshu,Hakutsuru,253.00,,720.00,351.39,3/1/16,0,Aperitif and dessert,Flavored wines & fruit wines,Other Flavored Wines And Fruit Wines,Bottle,,,Japan,Hakutsuru,Skepparps Vingård,,19.50%,BS,Order goods,0,0,0,
Victoria Prosecco,Extra Dry,99.00,,750.00,132.00,3/1/16,0,Mousserande vin,Dry white,,Bottle,Champagne Cork-Natural,Venetia,Italy,COLLI VICENTINI S.C.A.,Hard On AB,,11.00%,FS,Fixed assortment,0,0,0,Glera.
Moncaro,Verdicchio dei Castelli di Jesi Classico Organic,89.00,,750.00,118.67,3/1/16,0,White wine,Fresh & Fruity,,Bottle,Screw Cap,Marche,Italy,Moncaro,Winemarket Nordic AB,2018,12.50%,FS,Fixed assortment,1,0,0,Verdicchio.
J Lohr,Seven Oaks Cabernet Sauvignon,179.00,,750.00,238.67,3/1/16,0,Red wine,,,Bottle,Synthetic Cork,California,USA,J. Lohr Vineyards & Wines,Galatea AB,2014,13.50%,BS,Order goods,0,0,0,
Echo Falls,White Zinfandel Rosé,129.00,,1500.00,86.00,3/1/16,0,Rose wine,Fruity & Tasteful,,Box,Wing Pin,California,USA,Accolade Wines,Mondo Wine Sweden AB,2018,10.50%,FS,Fixed assortment,0,0,0,Zinfandel.
Gosset,Grande Réserve Brut,1229.00,,1500.00,819.33,3/1/16,0,Mousserande vin,Dry white,,Magnum,Champagne Cork-Natural,Champagne,France,Gosset,Divine AB,,12.00%,BS,Order goods,0,0,0,
Gosset,Grand Rosé Brut,1299.00,,1500.00,866.00,3/1/16,0,Mousserande vin,Rosé,,Magnum,Champagne Cork-Natural,Champagne,France,Gosset,Divine AB,,12.00%,BS,Order goods,0,0,0,
Domäne Wachau Veltlinerbrand,Reserve 20 Years,559.00,,500.00,1118.00,3/1/16,0,Armagnac and Brandy,Brandy,,Bottle,,Niederösterreich,Austria,Domäne Wachau,Prime Wine Sweden AB,,40.00%,BS,Order goods,0,0,0,
Berentsens,Fisherstorm Extreme,222.00,,500.00,444.00,3/1/16,0,Bitter,,,Bottle,,,Norway,Berentsens Brygghus AS,Fisherstorm Filial til Berentsens Brygghus AS Norway,,42.00%,BS,Order goods,0,0,0,
Råå Halfway to Bombay,,24.70,,330.00,74.85,5/2/16,0,Beer,Ale British-American style,American Pale Ale (APA),Bottle,,Skåne County,Sweden,Råå Bryggeri,Råå Bryggeri AB,,5.50%,TSLS,Local & Small-scale,1,0,0,Barley malt and hops.
Berentsens,Fisherstorm Original,151.00,,500.00,302.00,3/1/16,0,Aperitif and dessert,Aperitif,,Bottle,,,Norway,Berentsens Brygghus AS,Fisherstorm Filial til Berentsens Brygghus AS Norway,,21.50%,BS,Order goods,0,0,0,
Clément,Très Vieux Rhum Agricole 10 Years,699.00,,700.00,998.57,3/5/16,0,Rum,Dark rum,,Bottle,,Martinique,France,H Clément,Cask Sweden AB,,44.00%,BS,Order goods,0,0,0,
Berentsens,Fisherstorm Green,152.00,,500.00,304.00,3/1/16,0,Aperitif and dessert,Aperitif,,Bottle,,,Norway,Berentsens Brygghus AS,Fisherstorm Filial til Berentsens Brygghus AS Norway,,21.50%,BS,Order goods,0,0,0,
Ahlafors,Ginger,20.00,,330.00,60.61,4/4/16,0,Cider,Sweet,,Bottle,,Västra Götalands County,Sweden,Ahlafors Bryggerier,Ahlafors Bryggerier AB,,4.50%,TSLS,Local & Small-scale,0,0,0,
CB's Session IPA,India Pale Ale,27.00,,330.00,81.82,4/4/16,0,Beer,Ale British-American style,Session IPA,Bottle,,Östergötlands County,Sweden,Aktiebolaget Centralbryggeriet i Linköping,Aktiebolaget Centralbryggeriet i Linköping,,4.70%,TSLS,Local & Small-scale,0,0,0,Barley malt and hops.
The Taste of Corteforte,,1926.00,,4500.00,428.00,3/1/16,0,Red wine,,,6 bottle à 750 ml,,Venetia,Italy,Corteforte,Malchamax AB,,14.50%,BS,Order goods,0,0,0,
Sibbarps Husbryggeri Citra,India Pale Ale,28.20,,330.00,85.46,4/4/16,0,Beer,Ale British-American style,India Pale Ale (IPA),Bottle,,Skåne County,Sweden,Sibbarps Husbryggeri,Sibbarps Husbryggeri AB,,5.90%,TSLS,Local & Small-scale,0,0,0,"Pale ale, the Munich cara, cara pils- and wheat malt and hops varieties Citra, Columbus, Amarillo and challenger."
Ella,Brown Ale,27.50,,330.00,83.33,4/4/16,0,Beer,Ale British-American style,Brown Ale,Bottle,,Stockholm County,Sweden,Roslags Näsby Bryggeri,Aktiebolaget Roslags Näsby Bryggeri,,5.50%,TSLS,Local & Small-scale,0,0,0,Barley malt and hops.
Lanson,Noble Cuvée by Petter,1998.00,,1500.00,1332.00,3/5/18,0,Mousserande vin,Dry white,,Magnum,Champagne Cork-Natural,Champagne,France,Lanson,Chris-Wine AB,1998,12.50%,BS,Order goods,0,0,0,
Fjäderholmarnas Short Sail,,26.00,,330.00,78.79,4/4/16,0,Beer,Ale British-American style,Session IPA,Bottle,,Stockholm County,Sweden,Fjäderholmarnas Bryggeri,Fjäderholmarnas Bryggeri AB,,4.50%,TSLS,Local & Small-scale,0,0,0,Barley malt and hops.
Loch Lomond,17 YO Organic,699.00,,700.00,998.57,5/18/18,0,Whisky,Malt whiskey,,Bottle,Natural Cork,Scotland,UK,Loch Lomond Group,Stellan Kramer AB,,54.90%,TSE,Temporary assortment,1,0,0,Barley malt.
The Macallan,Fine Oak 25 Years,12841.00,,700.00,18344.29,4/6/18,0,Whisky,Malt whiskey,,Bottle,,Scotland,UK,The Edrington Group,Edrington Sweden AB,,43.00%,TSE,Temporary assortment,0,0,0,
3 Amigos,,65.00,,750.00,86.67,6/1/18,0,Red wine,Fruity & Tasteful,,Bottle,,Valencia,Spain,Vinival,Concealed Wines AB,2018,13.00%,FS,Fixed assortment,0,0,0,"Monastrell 50%, 30% Garnacha Tintorera, 10% and 10% syrah tempranillo."
Rings,Saumagen Riesling,499.00,,750.00,665.33,2/21/18,0,White wine,,,Bottle,Natural Cork,Pfalz,Germany,Weingut Rings,Terrific Wines AB,2012,13.00%,BS,Order goods,0,0,0,
Casas Patronales,Old Vines Series Cabernet Sauvignon,99.00,,750.00,132.00,2/21/18,0,Red wine,Fruity & Tasteful,,Bottle,,,Chile,Casas Patronales,Independent Wine Company AB,2017,14.00%,FS,Fixed assortment,0,0,0,
Chablis,Grand Cru Bougros Clotilde Davenne,599.00,,750.00,798.67,2/21/18,0,White wine,,,Bottle,Natural Cork,Burgundy,France,Sarl Clotilde Davenne,Terrific Wines AB,2013,13.50%,BS,Order goods,0,0,0,
Chateau Petit Roubié,Picpoul de Pinet,129.00,,750.00,172.00,2/26/18,0,White wine,,,Bottle,,Languedoc-Roussillon,France,Chateau Petit Roubié,Handpicked Wines Sweden AB,2018,13.00%,BS,Order goods,1,0,0,
Vinter,Halvtorr kryddad mjödblend,98.00,,375.00,261.33,4/4/16,0,Aperitif and dessert,Flavored wines & fruit wines,Mead,Bottle,Natural Cork,Uppsala County,Sweden,Mjödhamnen AB,Mjödhamnen AB,2011,12.50%,TSLS,Local & Small-scale,0,0,0,Honey.
Sibbarps Husbryggeri Rye,India Pale Ale,28.70,,330.00,86.97,4/4/16,0,Beer,Ale British-American style,India Pale Ale (IPA),Bottle,,Skåne County,Sweden,Sibbarps Husbryggeri,Sibbarps Husbryggeri AB,,6.90%,TSLS,Local & Small-scale,0,0,0,"Pale ale, caramünchen-, rye and wheat malt and hops varieties Citra, challenger and amarillo."
Rosenfrisk,Torr Rosenkvittenmjöd,149.00,,750.00,198.67,4/4/16,0,Aperitif and dessert,Flavored wines & fruit wines,Mead,Bottle,Natural Cork,Örebro County,Sweden,Mjödhamnen AB,Mjödhamnen AB,2013,13.00%,BS,Order goods,0,0,0,
Hellas APA,,27.90,,330.00,84.55,4/4/16,0,Beer,Ale British-American style,American Pale Ale (APA),Bottle,,Stockholm County,Sweden,Nacka Bryggeri,Nacka Bryggeri AB,,5.20%,TSLS,Local & Small-scale,0,0,0,Barley malt and hops.
Falonia Ljus,Ale,29.50,,330.00,89.39,4/4/16,0,Beer,Ale British-American style,English Pale Ales And Bitters,Bottle,,Västra Götalands County,Sweden,Bryggeriaktiebolaget Nya Victoria,Bryggeriaktiebolaget Nya Victoria,,5.00%,TSLS,Local & Small-scale,0,0,0,Barley malt and hops.
Saltsjö Lager,,24.90,,330.00,75.46,4/4/16,0,Beer,Pale lager,International Style,Bottle,,Stockholm County,Sweden,Nacka Bryggeri,Nacka Bryggeri AB,,5.00%,TSLS,Local & Small-scale,0,0,0,Barley malt and hops.
Södra Pale Ale,Ekologisk,19.80,,330.00,60.00,4/4/16,0,Beer,Ale British-American style,American Pale Ale (APA),Bottle,Cap,Stockholm County,Sweden,Södra Maltfabriken Brewery,Södra Maltfabriken AB,,5.00%,TSLS,Local & Small-scale,1,0,0,Barley malt and hops.
Charlis Älvdans,Lätt Pale Ale,24.50,,330.00,74.24,5/2/16,0,Beer,Ale British-American style,American Pale Ale (APA),Bottle,,Skåne County,Sweden,Charlis Brygghus,Kasper Schönhult AB (Charlis Brygghus),,4.90%,TSLS,Local & Small-scale,0,0,0,Barley malt and hops.
Clément Single Cask Vanille Intense,Tres Vieux Rhum Agricole,579.00,,500.00,1158.00,3/5/16,0,Rum,Dark rum,,Bottle,,Martinique,France,H Clément,Cask Sweden AB,,42.80%,BS,Order goods,0,0,0,
Jämtlands Fenix,Bitter Ale,20.50,,330.00,62.12,4/4/16,0,Beer,Ale British-American style,English Pale Ales And Bitters,Bottle,,Jämtland County,Sweden,Jämtlands Bryggeri AB,Jämtlands Bryggeri AB,,5.00%,TSLS,Local & Small-scale,0,0,0,Barley malt and hops.
Ron Quorhum,Aniversario 30 Years,949.00,,700.00,1355.71,3/8/16,0,Rum,Dark rum,,Bottle,,,Dominican Republic,Oliver & Oliver International Inc,Cask Sweden AB,,40.00%,BS,Order goods,0,0,0,
Echo Falls,Rosé Fruit Fusion With Summer Berries,69.00,,750.00,92.00,2/26/18,0,Aperitif and dessert,Flavored wines & fruit wines,Other Flavored Wines And Fruit Wines,Bottle,,,UK,Accolade Wines,Mondo Wine Sweden AB,,8.50%,BS,Order goods,0,0,0,Natural flavorings and milk.
Noble Vines,446 Chardonnay,149.00,,750.00,198.67,3/5/18,0,White wine,Full-bodied & Tasty,,Bottle,Screw Cap,California,USA,Noble Vines,Enjoy Wine & Spirits AB,2017,14.50%,BS,Order goods,0,0,0,Chardonnay.
Aphros,Daphne,229.00,,750.00,305.33,2/26/18,0,White wine,,,Bottle,Natural Cork,Vinho Verde,Portugal,Aphros Wine,Johan Lidby Vinhandel AB,2018,12.00%,BS,Order goods,1,0,0,
Brooklyn Naranjito,Pale Ale with Orange Peel,20.90,,355.00,58.87,2/26/18,0,Beer,Ale British-American style,American Pale Ale (APA),Bottle,,,USA,Brooklyn Brewery,Carlsberg Sverige AB,,4.50%,BS,Order goods,0,0,0,
Jämtlands Postiljon,Strong Pale Ale,21.50,,330.00,65.15,4/4/16,0,Beer,Ale British-American style,Strong Ale,Bottle,,Jämtland County,Sweden,Jämtlands Bryggeri AB,Jämtlands Bryggeri AB,,5.80%,TSLS,Local & Small-scale,0,0,0,Barley malt and hops.
Stromberg,Riesling Grosses Gewächs,1090.00,,1500.00,726.67,5/31/18,0,White wine,,,Magnum,,Nahe,Germany,Schäfer-Fröhlich,Origo Wine Import,2016,12.50%,TSE,Temporary assortment,0,0,0,
Ron Quorhum,Años Solera 15 Years,579.00,,700.00,827.14,3/8/16,0,Rum,Dark rum,,Bottle,,,Dominican Republic,Oliver & Oliver International Inc,Cask Sweden AB,,40.00%,BS,Order goods,0,0,0,
Chambolle Musigny,,429.00,,750.00,572.00,5/18/18,0,Red wine,,,Bottle,,Burgundy,France,SAS Virgile Lignier,The Wine and Spirits Collective Sweden AB,2016,13.00%,TSE,Temporary assortment,0,0,0,Pinot noir.
Amarone della Valpolicella Classico,Brigaldara,359.00,,750.00,478.67,2/26/18,0,Red wine,,,Bottle,Natural Cork,Venetia,Italy,Azienda Agricola Brigaldara,Winemarket Nordic AB,2013,16.50%,BS,Order goods,0,0,0,
Marrenon,Grande Toque Blanc,125.00,,750.00,166.67,2/26/18,0,White wine,,,Bottle,,Rhone Valley,France,"Marrenon, Vignobles en Ventoux & Luberon",Fine Brands Sweden AB,2016,12.50%,BS,Order goods,0,0,0,
Nespolino,Sangiovese,79.00,,750.00,105.33,2/26/18,0,Red wine,Spicy & Musty,,Bottle,,Emilia Romagna,Italy,Poderi dal Nespoli,Lively Wines Sweden AB,2018,13.00%,FS,Fixed assortment,1,0,0,Sangiovese.
Ridgeview,Bloomsbury Brut,349.00,,750.00,465.33,2/26/18,0,Mousserande vin,Dry white,,Bottle,Champagne Cork-Natural,England,UK,Ridgeview Estate,Amka Vinimport AB,,12.00%,BS,Order goods,0,0,0,
Ridgeview,Fitzrovia Rosé Brut,399.00,,750.00,532.00,2/26/18,0,Mousserande vin,Rosé,,Bottle,Champagne Cork-Natural,England,UK,Ridgeview Estate,Amka Vinimport AB,,12.00%,BS,Order goods,0,0,0,
Ridgeview,Cavendish Brut,349.00,,750.00,465.33,2/26/18,0,Mousserande vin,Dry white,,Bottle,Champagne Cork-Natural,England,UK,Ridgeview Estate,Amka Vinimport AB,,12.00%,BS,Order goods,0,0,0,
Ron Quorhum,Años Solera 12 Years,479.00,,700.00,684.29,3/8/16,0,Rum,Dark rum,,Bottle,,,Dominican Republic,Oliver & Oliver International Inc,Cask Sweden AB,,40.00%,BS,Order goods,0,0,0,
Pojega,Valpolicella Ripasso,139.00,,750.00,185.33,3/1/16,0,Red wine,Spicy & Musty,,Bottle,,Venetia,Italy,Guerrieri Rizzardi,Sigva AB,2017,14.00%,BS,Order goods,0,0,0,"Corvinone, Corvina and Rondinella."
Jämtlands President,Ljus Lager,20.50,,330.00,62.12,4/4/16,0,Beer,Pale lager,Pilsner - German style,Bottle,,Jämtland County,Sweden,Jämtlands Bryggeri AB,Jämtlands Bryggeri AB,,5.20%,TSLS,Local & Small-scale,0,0,0,Barley malt and hops.
Nya Tidens IPA,,39.50,,330.00,119.70,4/4/16,0,Beer,Ale British-American style,India Pale Ale (IPA),Bottle,,Norrbotten County,Sweden,Pite Bryggeri AB,Pite Bryggeri AB,,6.90%,TSLS,Local & Small-scale,0,0,0,Pale ale and crystal malt and hops.
Jämtlands Steamer,Halvljus Lager,20.50,,330.00,62.12,4/4/16,0,Beer,Amber lager,California Common,Bottle,,Jämtland County,Sweden,Jämtlands Bryggeri AB,Jämtlands Bryggeri AB,,5.00%,TSLS,Local & Small-scale,0,0,0,Barley malt and hops.
Régis Fliniaux,Cuvée Supérieure Brut,299.00,,750.00,398.67,3/9/16,0,Mousserande vin,Dry white,,Bottle,,Champagne,France,Regis Fliniaux,VinTillMat i Väst AB,,12.00%,BS,Order goods,0,0,0,
Tällbergs IPA,,34.90,,330.00,105.76,4/4/16,0,Beer,Ale British-American style,India Pale Ale (IPA),Bottle,,Dalarna County,Sweden,The Beer Factory Leksand,The Beer Factory Leksand AB,,5.90%,TSLS,Local & Small-scale,0,0,0,Barley malt and hops.
Clément,Créole Shrubb,399.00,,700.00,570.00,3/9/16,0,Liqueur,Other liqueur,,Bottle,,Martinique,France,H Clément,Cask Sweden AB,,40.00%,BS,Order goods,0,0,0,
Cavaliere,,341.00,,750.00,454.67,3/8/16,0,Red wine,,,Bottle,Natural Cork,Tuscany,Italy,Michele Satta,Vintrio Wine AB,2010,13.00%,BS,Order goods,0,0,0,
Hervé Dubois,Blanc de Blancs Grand Cru Réserve Brut,299.00,,750.00,398.67,3/9/16,0,Mousserande vin,Dry white,,Bottle,Natural Cork,Champagne,France,Hervé Dubois,Vintrio Wine AB,,12.00%,BS,Order goods,0,0,0,
Michele Satta,Giovin Re,294.00,,750.00,392.00,3/9/16,0,White wine,,,Bottle,Natural Cork,Tuscany,Italy,Michele Satta,Vintrio Wine AB,2013,14.00%,BS,Order goods,0,0,0,
Clément,Select Barrel Rhum Agricole,449.00,,700.00,641.43,3/18/16,0,Rum,Dark rum,,Bottle,,Martinique,France,H Clément,Cask Sweden AB,,40.00%,BS,Order goods,0,0,0,
Louis Bouillot,Crémant de Bourgogne Millésimé Brut,229.00,,750.00,305.33,3/14/16,0,Mousserande vin,Dry white,,Bottle,Champagne Cork-Natural,Burgundy,France,Louis Bouillot,Giertz Vinimport AB,2014,12.00%,BS,Order goods,0,0,0,
Roslagens Pale Ale,,23.90,,330.00,72.42,5/2/16,0,Beer,Ale British-American style,English Pale Ales And Bitters,Bottle,,Stockholm County,Sweden,Roslagens Brygghus,Roslagens Brygghus AB,,5.10%,TSLS,Local & Small-scale,0,0,0,Barley malt and hops.
Maxim Riesling,,165.00,,750.00,220.00,3/14/16,0,White wine,,,Bottle,Screw Cap,Moselle,Germany,Maximin Grünhaus,Enjoy Wine & Spirits AB,2018,12.00%,BS,Order goods,0,0,0,
Hepburn's Choice,Nice and Peaty 9 Years,767.00,,700.00,1095.71,3/11/16,0,Whisky,Malt whiskey,,Bottle,,Scotland,UK,Langside Distillers,Clydesdale AB,2006,46.00%,BS,Order goods,0,0,0,
Gårdslager,,24.90,,330.00,75.46,5/2/16,0,Beer,Pale lager,Modern Style,Bottle,,Stockholm County,Sweden,Roslagens Brygghus,Roslagens Brygghus AB,,5.30%,TSLS,Local & Small-scale,0,0,0,"Wiener, caramel and pilsner malt and hops."
Leva,Riesling Müller-Thurgau Organic,75.00,,750.00,100.00,6/1/16,0,White wine,Fresh & Fruity,,Bottle,Screw Cap,Rheinhessen,Germany,Weinkontor Westhofen,Giertz Vinimport AB,2018,10.50%,FS,Fixed assortment,1,0,0,Riesling and Müller-Thurgau.
Château la Varière,Le Savetier,139.00,,375.00,370.67,6/1/16,0,White wine,Sweet,,Bottle,Natural Cork,Loire Valley,France,Château la Variere,Quaffable Wines Sweden AB,2018,11.50%,BS,Order goods,0,0,0,Chenin blanc.
English Peated,Selected by Clydesdale,699.00,,700.00,998.57,3/10/16,0,Whisky,Malt whiskey,,Bottle,,England,UK,The English Whisky Co,Clydesdale AB,2007,58.70%,BS,Order goods,0,0,0,
Moët & Chandon,Ice Impérial Demi-Sec,449.00,,750.00,598.67,3/16/16,0,Mousserande vin,Semi Dry White,,Bottle,Natural Cork,Champagne,France,Moët & Chandon,Moët Hennessy Sverige AB,,12.00%,BS,Order goods,0,0,0,"Pinot noir, pinot meunier and chardonnay."
Ponzi,Chardonnay Reserve,355.00,,750.00,473.33,2/26/18,0,White wine,,,Bottle,Natural Cork,Oregon,USA,Ponzi Vineyards,Terrific Wines AB,2014,14.00%,BS,Order goods,0,0,0,
Kreinbacher,Rosé Brut,239.00,,750.00,318.67,2/26/18,0,Mousserande vin,Dry white,,Bottle,,,Hungary,Kreinbacher Birtok Kft,VinBistro Stockholm AB,,12.00%,BS,Order goods,0,0,0,
Clos Pons,Algés,184.00,,750.00,245.33,2/26/18,0,Red wine,,,Bottle,Natural Cork,Catalonia,Spain,Clos Pons,Lancel AB,2012,14.50%,BS,Order goods,0,0,0,
Marrenon,Amountanage Luberon Blanc,129.00,,750.00,172.00,2/26/18,0,White wine,,,Bottle,,Rhone Valley,France,"Marrenon, Vignobles en Ventoux & Luberon",Fine Brands Sweden AB,2016,13.00%,BS,Order goods,1,0,0,
Malfy,Gin Originale,399.00,,700.00,570.00,2/26/18,0,Gin and Genever,Gin,,Bottle,,,Italy,Biggar & Leith,Pernod Ricard Sweden AB,,41.00%,BS,Order goods,0,0,0,
Torello 225,Corpinnat Brut Nature,269.00,,750.00,358.67,2/26/18,0,Mousserande vin,Dry white,,Bottle,Natural Cork,,Spain,Bodega Torelló Llopart SA,Lancel AB,2015,11.50%,BS,Order goods,0,0,0,
Huno,Blend,189.00,,750.00,252.00,2/26/18,0,Red wine,,,Bottle,Natural Cork,Extremadura,Spain,Pago Los Balancines S.L.,Lancel AB,2014,15.00%,BS,Order goods,0,0,0,
Gruss,Casse-Noisett Pinot Gris,219.00,,750.00,292.00,3/12/18,0,White wine,,,Bottle,,Alsace,France,Joseph Gruss et Fils,UP Wine,2016,13.50%,BS,Order goods,0,0,0,
Gruss,Cremant d'Alsace Rosé Brut,189.00,,750.00,252.00,3/12/18,0,Mousserande vin,Rosé,,Bottle,,Alsace,France,Joseph Gruss et Fils,UP Wine,,12.50%,BS,Order goods,0,0,0,
Finca Rio Negro,Gewürztraminer,169.00,,750.00,225.33,2/26/18,0,White wine,,,Bottle,Natural Cork,Castilla-La Mancha,Spain,Meraven S.L.,Lancel AB,2016,13.50%,BS,Order goods,0,0,0,
Enzo Bartoli,Piemonte Cortese,119.00,,750.00,158.67,2/26/18,0,White wine,Fresh & Fruity,,Bottle,,Piedmont,Italy,MGM S.r.l.,Independent Wine Company AB,2017,12.00%,BS,Order goods,0,0,0,
Sankt Anna,Pinot Noir Rosé,99.00,,750.00,132.00,6/1/18,0,Rose wine,,,Bottle,Screw Cap,Pfalz,Germany,Weinhaus Sankt Anna,Galatea AB,2017,12.50%,BS,Order goods,0,0,0,
Rosé Privé,,130.00,,750.00,173.33,3/21/16,0,Rose wine,,,Bottle,,Epirus,Greece,Domaine Glinavos,O.Wines and Spirits AB,2017,13.00%,BS,Order goods,0,0,0,
Manousakis Tsikoudia,,370.00,,500.00,740.00,3/24/16,0,Armagnac and Brandy,Brandy,,Bottle,,,Greece,Manousakis Winery,O.Wines and Spirits AB,,40.00%,BS,Order goods,0,0,0,
CHILL OUT Organic,Riesling Germany,79.00,1.00,750.00,105.33,6/1/16,0,White wine,Fresh & Fruity,,PET-Bottle,Screw Cap,Rheinhessen,Germany,Altia,Altia Sweden AB,2018,12.00%,FS,Fixed assortment,1,0,0,Riesling.
Tsipouro,Grande Reserve,429.00,,500.00,858.00,3/31/16,0,Armagnac and Brandy,Brandy,,Bottle,,,Greece,Domaine Glinavos,O.Wines and Spirits AB,,42.00%,BS,Order goods,0,0,0,
Ruppertsberger Hofstück,Riesling,75.00,,750.00,100.00,12/9/96,0,White wine,Fresh & Fruity,,Bottle,Screw Cap,Pfalz,Germany,Ruppertsberger Weinkeller Hoheburg eG,Giertz Vinimport AB,2018,11.50%,FS,Fixed assortment,0,0,0,Riesling.
Trepat,,188.00,,750.00,250.67,3/21/16,0,Red wine,,,Bottle,Natural Cork,Catalonia,Spain,Carles Andreu,Samplex AB,2013,13.00%,BS,Order goods,0,0,0,
Diane de Belgrave,,229.00,,750.00,305.33,3/18/16,0,Red wine,,,Bottle,,Bordeaux,France,Vins et Vignobles Dourthe,Carovin AB,2013,12.50%,BS,Order goods,0,0,0,
Corte Cariano,Corvina Monovitigno,168.00,,750.00,224.00,3/21/16,0,Red wine,,,Bottle,Natural Cork,Venetia,Italy,Brunelli,Wine Group Sweden AB,2017,13.50%,BS,Order goods,0,0,0,
32 Via dei Birrai Öllåda,,673.20,,4500.00,149.60,3/17/16,0,Beer,Other beer,Beer of several types / styles,6 bottle à 750 ml,Cap,,Italy,32 Via dei Birrai,Smaksinnet AB,,6.90%,BS,Order goods,0,0,0,
Clos de Vougeot Grand Cru,Jean-Marie Fourrier,2199.00,,750.00,2932.00,8/25/16,0,Red wine,,,Bottle,Natural Cork,Burgundy,France,Jean-Marie Fourrier,Divine AB,2014,13.50%,TSE,Temporary assortment,0,0,0,
Charmes Chambertin,Domaine Lignier-Michelot,2200.00,,750.00,2933.33,8/25/16,0,Red wine,,,Bottle,Natural Cork,Burgundy,France,Domaine Lignier-Michelot,The Wine and Spirits Collective Sweden AB,2014,13.00%,TSE,Temporary assortment,0,0,0,
Regis Fliniaux,Cuvée Prestige Grand Cru Brut,398.00,,750.00,530.67,3/23/16,0,Mousserande vin,Dry white,,Bottle,,Champagne,France,Regis Fliniaux,VinTillMat i Väst AB,,12.00%,BS,Order goods,0,0,0,
Garage Hard Lemon,,19.90,,275.00,72.36,5/2/16,0,Mixed beverages,,,Bottle,,,International Brand,Carlsberg Sverige AB,Carlsberg Sverige AB,,4.00%,FS,Fixed assortment,0,0,0,
Rose de Purcari,,150.00,,750.00,200.00,4/1/16,0,Rose wine,,,Bottle,,Stefan Voda,Moldova,Purcari,High Coast Wine AB,2017,13.50%,BS,Order goods,0,0,0,
Inici,Priorat,199.00,,750.00,265.33,3/23/16,0,Red wine,,,Bottle,,Catalonia,Spain,Merum Priorati,Mission Wine & Spirit AB,2015,15.00%,BS,Order goods,0,0,0,
Viña Maipo,Sauvignon Blanc,189.00,,3000.00,63.00,6/1/16,0,White wine,Fresh & Fruity,,Box,Tap Wing,Valle Central,Chile,Quinta de Maipo SpA,VCT Sweden AB,2018,11.50%,FS,Fixed assortment,0,0,0,Sauvignon blanc.
Piero Busso,Barbera d'Alba St Stefanetto,295.00,,750.00,393.33,3/26/16,0,Red wine,,,Bottle,,Piedmont,Italy,Piero Busso,Tryffelsvinet AB,2017,15.50%,BS,Order goods,0,0,0,
Nivei Blanco,,89.00,,750.00,118.67,6/1/16,0,White wine,,,Bottle,Natural Cork,Rioja,Spain,Bodegas Proelio,Brandpartners AB,2016,13.00%,BS,Order goods,0,0,0,"Viura 55%, 35% Verdejo, 5% Sauvignon blanc and 5% Chardonnay."
Castell del Remei,Brut Nature,128.00,,750.00,170.67,3/29/16,0,Mousserande vin,Dry white,,Bottle,,Cava,Spain,Castell del Remei,Smaksinnet AB,2014,11.50%,BS,Order goods,0,0,0,
Governo,Sangiovese,149.00,,750.00,198.67,3/26/16,0,Red wine,,,Bottle,,Tuscany,Italy,Bertani,Oenoforos AB,2014,13.50%,BS,Order goods,0,0,0,
1270,A Vuit Red,379.00,,750.00,505.33,4/4/16,0,Red wine,,,Bottle,,Catalonia,Spain,Hidalgo Albert S.L,Winebee AB,2009,15.00%,BS,Order goods,1,0,0,
Teerenpeli,Single Malt 10 Years,953.00,,500.00,1906.00,4/1/16,0,Whisky,Malt whiskey,,Bottle,,,Finland,Teerenpeli Maltwhisky Distillery,Clydesdale AB,,43.00%,BS,Order goods,0,0,0,
1270,A Vuit Fina,159.00,,750.00,212.00,4/4/16,0,Red wine,,,Bottle,,Catalonia,Spain,Hidalgo Albert S.L,Winebee AB,2013,14.50%,BS,Order goods,1,0,0,
Sixto,Uncovered Chardonnay,379.00,,750.00,505.33,3/30/16,0,White wine,,,Bottle,Natural Cork,Washington State,USA,Charles Smith Wines,Handpicked Wines Sweden AB,2015,13.50%,BS,Order goods,0,0,0,
Ironstone,Old Vines Zinfandel,139.00,,750.00,185.33,3/30/16,0,Red wine,,,Bottle,Synthetic Cork,California,USA,Ironstone Vineyards,Stellan Kramer AB,2017,14.50%,BS,Order goods,0,0,0,
Fortaleza,Blanco,849.00,,700.00,1212.86,4/1/16,0,Tequila and Mezcal,Tequila,,Bottle,,Jalisco,Mexico,Tequila Los Abuelos,AliasSmith AB,,40.00%,BS,Order goods,0,0,0,
Fortaleza,Añejo,1245.00,,700.00,1778.57,4/1/16,0,Tequila and Mezcal,Tequila,,Bottle,,Jalisco,Mexico,Tequila Los Abuelos,AliasSmith AB,,40.00%,BS,Order goods,0,0,0,
Wermlands,Kaffestout,25.00,,330.00,75.76,5/2/16,0,Beer,Other beer,,Bottle,,Värmland County,Sweden,Wermlands Brygghus,Wermlands Brygghus AB,,5.50%,TSLS,Local & Small-scale,0,0,0,"Barley, oat and wheat malt, as well as coffee beans and hops."
